id,createdDate,updatedDate,version,resourceID,type,agentId,issuer,expires
01296e5b-0ffb-4eba-843b-13cc81812507,"2024-06-17 15:41:19.710673","2024-06-17 15:41:19.710000",1,974afb07-e7dc-4734-a774-d09bff435409,space-member,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
012e9b23-0aa8-4f0c-b82a-0903486c2346,"2023-09-20 14:37:15.961020","2023-09-20 14:37:15.000000",2,144c20b9-417b-424f-ae37-7952238fecf9,space-lead,d0e5ed1e-74be-4dc2-b7c1-296cde9ca853,NULL,NULL
012f6edb-6ec0-42df-ae41-3ea611c80357,"2024-05-28 10:03:02.504393","2024-05-28 10:03:02.504000",1,,global-registered,d1088f06-5bb1-4ab8-9266-052cf58ab97a,NULL,NULL
0136a33d-648e-44f1-95bc-4fd20881898f,"2022-12-23 10:33:15.768397","2024-05-15 14:56:51.801607",2,861a75cd-0c83-4879-9fe1-9e66bedfaf5d,space-member,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
0147a75e-eac1-4fc7-a2eb-b33ab6f6b2fd,"2023-09-07 10:17:17.347497","2023-09-07 10:17:17.000000",2,,global-registered,f83954d2-b8f1-4115-8dbe-5cf35836dc62,NULL,NULL
01495f72-3b0b-4c53-962c-a2b84ed06cd9,"2023-05-10 07:59:08.907719","2024-05-15 14:56:51.801607",2,0a222cd3-3c8f-4534-9d0b-2f7ef7d453d6,space-lead,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
01612246-b0ff-442d-89b8-54f5b6fe0349,"2024-06-26 14:49:20.930454","2024-08-28 15:09:44.524297",1,127f6fda-29d5-47d3-932f-6db28e906e10,space-feature-save-as-template,e31c1119-81a9-48e3-ba19-f01a287622b0,NULL,NULL
01642c71-264f-415e-bcbd-19ef36c8edfb,"2023-04-21 13:42:16.796013","2023-06-27 11:22:44.352076",2,7b60f3e6-fced-4c16-8e83-0ad484faac4c,space-member,69385992-32bd-4bd3-a95c-a18e897c778e,NULL,NULL
01737f6e-401d-4a3e-ba0d-1ac1c305879c,"2023-12-05 15:18:34.705074","2023-12-05 15:18:34.000000",2,a3829beb-6745-4c65-bf4d-bc85d5b6e86b,space-member,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
018f2257-84c4-4138-b075-879a5d2563d7,"2024-03-28 14:14:15.565438","2024-03-28 14:14:15.565000",1,,global-registered,e017ad37-93fa-4766-a779-2720c1ef0ef7,NULL,NULL
01b0ea65-2907-4b81-bbd3-fc935fcf1b51,"2024-04-30 18:47:41.662142","2024-04-30 18:47:42.000000",2,30b0fc01-0780-4d3f-9d2f-97b0f7cbed4e,organization-admin,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
01bd3b2f-c3f2-486c-9234-a7b99b624994,"2024-07-05 13:44:24.973350","2024-07-05 13:44:25.000000",2,a106104f-969e-488e-88e5-8f4be1994a1c,space-member,3f9171c9-0c44-49b9-a293-e8601142e8ad,NULL,NULL
01bd8163-10c8-4585-abc9-26cdbfa6ede3,"2024-05-08 07:59:41.381094","2024-05-08 07:59:41.381000",1,66e542dd-338a-4e84-be68-88a92654174f,space-lead,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
01bf341b-816d-47fe-90ed-a90127b5931e,"2023-09-28 07:45:14.864147","2023-09-28 07:45:14.000000",2,34872dca-16e6-4c69-8343-e9e83f304250,space-lead,7d471904-48f7-4629-acf7-50264204f6ee,NULL,NULL
01c38bba-038d-4567-8951-b26657c8351d,"2024-06-03 08:55:50.449000","2024-08-28 15:09:44.295186",1,d04a160b-b711-4b02-8a3f-cfcd50a09924,space-license-free,8877bc31-2678-4702-9129-91c74449b710,NULL,NULL
01c5b87e-e167-4b12-8ada-124b34417615,"2023-07-10 12:33:13.370556","2023-07-10 12:33:13.370556",1,5ed7b5e1-fe75-4924-945f-14a8fcd66494,space-lead,0bb2c709-8422-4fb3-b0be-16cb66eceac5,NULL,NULL
01c7ea88-e934-4556-b5b0-2457031b4152,"2022-11-25 11:01:08.577642","2024-05-15 14:56:51.801607",2,f92bd114-cbbc-4898-b0f3-c9476d38fe7a,space-member,2629e78c-b54e-4e81-8c66-b0fe3411327b,NULL,NULL
01ce9c20-0a62-4498-97f1-d5b3dadb604a,"2024-01-24 07:14:12.949291","2024-05-15 14:56:51.801607",2,f12067e0-89b7-454c-9e88-800b65aa0449,space-admin,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
01d65b8f-eb8e-45bd-a90b-86a74f302e8a,"2024-05-15 14:56:54.143494","2024-05-15 14:56:54.143494",1,473fff73-624a-4d87-b983-0c010e3dba62,subspace-admin,NULL,NULL,NULL
01e5e455-0251-47bb-84bd-b1c79f011907,"2024-06-04 06:46:18.147752","2024-06-04 06:46:18.000000",2,8ef63d5d-2e9b-4ee2-8c5d-f07776b34481,space-admin,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
01ed619a-c3a2-4747-9abc-fcac9185d57a,"2022-11-14 13:24:34.587545","2023-06-27 11:22:44.359558",2,69a14f13-48f3-4f94-a41d-120e452fda39,space-admin,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
01f11574-c232-45a9-b619-64b497feb1bb,"2023-11-22 08:30:56.673496","2023-11-22 08:30:56.000000",2,,beta-tester,4b7654f5-1496-4624-85ef-7e6a0547e6f3,NULL,NULL
01f33fcf-4500-43a5-9d21-fc025e5392a8,"2023-11-22 09:22:52.800801","2023-11-22 09:22:52.000000",2,1a27b8fd-43b7-4102-88e4-8e6f0c5676c7,space-admin,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
01f54e36-55b9-4ee0-910a-191342edfbb1,"2024-01-24 07:14:21.500108","2024-05-15 14:56:51.801607",2,f4ca1a23-1f15-4751-a4b6-f50235e9903c,space-member,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
0203c5fc-ab01-4b74-9a1b-dc52f6776f24,"2023-07-10 12:33:13.289676","2023-07-10 12:33:13.289676",1,a4223ab2-45c7-4a5f-93ed-f0ebf6ac6b03,space-lead,ad88f2a3-ef3c-435d-a976-8d78737067d1,NULL,NULL
02118ad3-54b8-4f3d-836e-36eb2dc8add6,"2024-06-03 08:55:52.062000","2024-08-28 15:09:44.295186",1,f67f316c-4ca4-4f6b-9102-b3fa96bfd725,space-license-free,6a840756-2d66-46cc-8dc9-03a46d6b4f3f,NULL,NULL
0217a445-6cf7-4144-b6aa-30fbb52d1e73,"2024-08-13 15:38:04.198715","2024-08-13 15:38:04.000000",2,643bb6d9-8285-4176-9ee8-e6b931da7782,space-member,cc7e6d71-307e-4b0e-a002-84fa08ae442c,NULL,NULL
02202c06-bd74-428d-b7b2-2b6841983e2b,"2024-07-25 12:40:27.887268","2024-07-25 12:40:27.000000",2,f7ae7dc4-9d22-4793-b5b9-67d0d55f2f5e,space-member,8ccdea6d-6356-4c85-a92a-ecbbfb5e4710,NULL,NULL
022a7d8d-5265-4ffd-acff-bab7946e2a54,"2023-08-22 09:51:07.210915","2024-05-15 14:56:51.801607",2,1c73760e-b395-4492-a05c-45cb9c62c97c,space-admin,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
0230a213-4480-40f9-a2ac-a1ba76bdd45d,"2024-06-03 08:55:52.526000","2024-08-28 15:09:44.295186",1,f9bab599-32e8-4232-9d1e-f7d898958ede,space-license-free,6ab71b10-d966-4f8c-a420-7c79d075a551,NULL,NULL
0245e972-c423-467c-b548-ea4b48980547,"2024-05-15 14:56:55.389528","2024-05-15 14:56:55.389528",1,3aca1587-ad9e-4ed0-ad21-806f80664f9c,subspace-admin,NULL,NULL,NULL
0268466a-b120-4350-a743-a436151616b5,"2024-06-05 09:42:19.501867","2024-06-05 09:42:19.501000",1,0f6248ee-40f4-4e24-8a03-608d01c525f7,organization-associate,8e5335d7-5e4c-4740-999a-893d4f11a2f0,NULL,NULL
026db2c8-a481-4404-b944-ef9168fdacac,"2024-09-10 10:01:58.592079","2024-09-10 10:01:58.592000",1,9b894dc4-ce99-4a86-898d-a86809b12d0b,user-self,e17ffd64-35e8-4a61-bef4-c694f015a026,NULL,NULL
02770034-6e4a-44a0-8e64-13cf6347bd26,"2024-05-20 10:42:02.462723","2024-05-20 10:42:03.000000",2,60f29877-a4b3-4f98-a36b-b90d71771b9b,space-subspace-admin,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
027ae59e-abf5-4c3b-b628-d2910da21106,"2024-07-05 14:00:15.371796","2024-07-05 14:00:15.371000",1,028d191b-e47e-43ff-93f2-95b386477a00,space-member,7ea84408-7c5d-4f81-90d9-e22f852f0877,NULL,NULL
029de5f4-1932-4660-8652-33b52b9d434a,"2024-06-18 11:14:23.631265","2024-06-18 11:14:23.631000",1,ca085ad7-bcdb-4e37-93c1-d2cd9866fc8d,space-member,eccf5dea-e6e3-47f0-b4be-7a5e07d0c6bd,NULL,NULL
02a0f93e-c240-41d9-be61-57b0938eaee2,"2024-08-06 14:38:23.207120","2024-08-06 14:38:23.207000",1,a85b82d1-b6cd-4605-87d6-c09212c4bf39,user-self,0d7e4779-ae73-42ea-a39b-bd3c7f0c4835,NULL,NULL
02a17937-9573-451f-a2f0-cc1984057375,"2022-07-13 14:20:01.930563","2024-05-15 14:56:51.801607",2,5eb890c2-158e-47d4-9738-8571a93c19ae,space-member,14eaa51a-2291-4dd2-b530-20ebab37d1ee,NULL,NULL
02af0b28-992b-4627-a06f-b0c0e2487797,"2024-08-12 07:27:09.011198","2024-08-12 07:27:09.011000",1,107a2d27-a143-4142-98c1-c113c6daeee2,space-lead,9f58d09e-58f4-46ee-9284-9d20e9c01fd5,NULL,NULL
02bd1dfe-e49a-43e8-b871-35257cb33b26,"2024-08-12 07:34:54.621323","2024-08-28 15:09:44.662495",1,c5dc234e-4493-40e0-ac12-300b9c5c4a4b,space-feature-virtual-contributors,23658ffd-a311-40bc-a455-27ffb2626e06,NULL,NULL
02bdea1b-3d2a-4b8a-93aa-dbed8f6b213b,"2023-04-21 14:56:10.085146","2024-05-15 14:56:51.801607",2,0c1c6cbe-a9b8-4c1a-bfb8-a52e72bdd4e4,space-member,32c84346-2f90-48fd-822f-65a5d7a6b666,NULL,NULL
02caeab8-b748-4d73-98a3-a063a69842ce,"2023-05-10 07:44:22.403839","2023-05-10 07:44:22.000000",2,1fe938e3-0463-4d52-bd5a-de73dcd0ee0f,organization-admin,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
02d1f0f5-223f-425f-b2de-60ea0e3800d4,"2023-09-28 05:48:07.606077","2023-09-28 05:48:08.000000",2,285579f8-1c06-40a9-90a3-2b59974a0e07,organization-admin,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
02e3bb22-75ef-4a0e-9724-e12516029928,"2024-07-01 10:47:06.861247","2024-07-01 10:47:06.861000",1,8b9098fc-a6d8-4670-9e4c-617cc8ab88c1,space-admin,d187c9cc-4285-4bef-afe6-2e14b12e4b28,NULL,NULL
02f2e132-8c5e-4f78-a53f-564095b37cb0,"2023-11-09 15:21:17.525586","2023-11-09 15:21:17.000000",2,1306fa59-ff5b-4620-b6b6-9d5fb5574c7c,organization-owner,7d471904-48f7-4629-acf7-50264204f6ee,NULL,NULL
0302c96e-438e-4110-b52d-3510fd1728dd,"2023-08-31 08:45:59.410553","2024-05-15 14:56:51.801607",2,884d196a-e7d9-42eb-8ba3-4505ed97a2d3,space-admin,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
0311c33e-0abb-4bb7-8977-6fa2ee7e54c4,"2024-05-16 14:17:11.875846","2024-05-16 14:17:11.000000",2,93f586d3-ccc7-4235-a205-fd06a3a0b87f,space-admin,a901df74-2a0a-4dee-8ba5-b79419f97ff3,NULL,NULL
0312675b-b6d7-42e8-a437-3df8b898bbe8,"2024-07-05 13:55:41.706773","2024-07-05 13:55:41.706000",1,5d9645f8-ecf4-4ed0-a6cf-411a3adc64b1,space-lead,416edd99-4a87-4cbf-8718-e0cb1447c9c3,NULL,NULL
0314900b-bb43-4584-a9ad-25c1ce45ad87,"2023-07-10 12:33:13.553123","2023-07-10 12:33:13.553123",1,7b9ed9ac-1a46-4811-b5a5-c0594eda9436,space-lead,45279482-b267-4fac-be43-9b1a8a7a4dcb,NULL,NULL
031583ca-907e-40f5-b46c-ebadf729e302,"2023-03-21 15:32:14.367457","2023-06-27 11:22:44.371347",2,573d25dc-2304-415a-98b5-660be7aea1a8,space-member,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
03234580-3a82-4dd4-affb-5970f242a726,"2024-06-04 06:46:14.383817","2024-08-28 15:09:44.295186",1,8ef63d5d-2e9b-4ee2-8c5d-f07776b34481,space-license-free,8091fc63-e1bb-4479-95a2-7ac6672953f7,NULL,NULL
035e6113-cbed-4459-a217-9661a407b8a5,"2023-07-22 11:01:48.325359","2024-05-15 14:56:51.801607",2,2ad7425e-297f-48ca-80f6-41a411561c23,space-lead,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
035ed63b-79dc-43c5-9b2d-2bb67d5c0a62,"2024-04-08 10:21:49.623687","2024-04-08 10:21:49.000000",2,f588128f-050b-4ad8-adb5-64cd53b80cb4,space-member,26f3cb50-83ce-4f51-9d3b-ee88035227ee,NULL,NULL
0376e16e-7c51-4469-a3cb-d5c4bc5beba9,"2022-07-13 14:23:41.033505","2024-05-15 14:56:51.801607",2,a2d971d9-73b3-44be-8d6f-22a0c3f7e489,space-lead,14541b28-9fbd-45d0-8f77-10ec4c6ca2e5,NULL,NULL
03863b43-b470-44d3-9154-f41fc762c1a9,"2022-12-23 09:45:32.894068","2022-12-23 09:45:32.000000",2,d5443a3a-8cda-426d-ba8d-10914670f0f8,organization-admin,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
038c75a2-4322-45d7-a91f-478ef2b5e02a,"2024-08-20 08:34:26.146004","2024-08-20 08:34:26.146000",1,4d3f90ce-3e59-4952-8a09-32cb85d49c18,space-member,991e2fc0-ccde-46da-8699-f2683d43d4e9,NULL,NULL
03953b71-e7c1-4863-acb8-b6cfda2dacbc,"2023-11-22 11:41:58.851442","2024-05-15 14:56:51.801607",2,25ebdb0c-7199-427c-bb01-37b7e550d9df,space-member,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
03a747b4-0f9e-4230-b584-24d19b5f0cff,"2024-06-03 08:55:51.447000","2024-08-28 15:09:44.295186",1,0cc5457a-e0ad-4c67-87cd-f02fc5a67a7d,space-license-free,56be558c-4d11-452a-a4c3-0eaafb4a2642,NULL,NULL
03b5e7f9-40a3-41c0-9c85-1493a78bc104,"2023-12-12 15:02:43.457492","2023-12-12 15:02:43.000000",2,0f6248ee-40f4-4e24-8a03-608d01c525f7,organization-associate,8e467ab1-a143-43f9-9f48-ea28778b29b8,NULL,NULL
03b922d0-e1f2-48fd-adc0-eb999ac7fc56,"2023-03-30 09:16:45.450551","2024-05-15 14:56:51.801607",2,da2628b3-ebf6-407a-b209-37b3f5d221f6,space-member,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
03c7c033-992d-494d-9788-b20b56f84508,"2024-08-28 15:09:46.659485","2024-08-28 15:09:46.659485",1,42da5a24-72a0-4b21-a330-b640b58c224d,account-license-plus,b17ee0e9-194c-44e9-9f1d-d274d73c85a4,NULL,NULL
03cc414b-a3c2-40db-8d91-4138e58aa2b9,"2023-08-31 08:36:36.727817","2023-08-31 08:36:36.000000",2,e4c05efe-e433-404c-b150-81eb6ae10a77,space-member,0c78b7b7-fa24-4bdb-890c-46f992ea2db7,NULL,NULL
03ddefbf-9eca-4663-b1b8-59323f486bc9,"2024-08-06 11:35:26.390910","2024-08-06 11:35:26.000000",2,4125ddd6-6e11-4efe-9731-fbf0540dea4a,space-lead,e22b5ca5-94e8-43e7-9d0d-c9a43759bea9,NULL,NULL
03e2971b-54fa-4a97-8d58-9439b1604324,"2024-04-10 12:09:03.553828","2024-04-10 12:09:03.000000",2,0cc5457a-e0ad-4c67-87cd-f02fc5a67a7d,space-member,2d4d42d5-ec87-4205-817d-3e78318b518a,NULL,NULL
03ffd136-82fd-4655-9121-bf989207a306,"2024-07-19 12:33:32.279632","2024-07-19 12:33:32.279000",1,6618cc47-378f-457a-9424-fd54b057f464,space-member,8e8472d1-98ae-4d14-b558-b65987e5ef8e,NULL,NULL
04059c27-03ab-4635-8fd0-8071f26378fa,"2023-06-27 13:50:53.806311","2024-05-15 14:56:51.801607",2,e1283e68-2013-453d-9065-45998ef1fd83,space-admin,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
0408c91c-ccb3-491b-9ba8-a7d429f29f34,"2023-08-16 14:43:42.410052","2023-08-16 14:43:42.000000",2,66f6429d-bb19-4061-8dfe-7fd8559ac46a,space-member,ad88f2a3-ef3c-435d-a976-8d78737067d1,NULL,NULL
0416e226-4a74-45d2-a61f-487570bce205,"2023-05-17 15:47:52.144853","2023-06-27 11:22:44.383663",2,e2967b1d-07bc-4638-bf51-9d5c3d48999d,space-member,7d471904-48f7-4629-acf7-50264204f6ee,NULL,NULL
041bcdb4-7419-4233-8765-592da91f9ade,"2023-02-23 08:44:54.023209","2024-05-15 14:56:51.801607",2,2498648c-a6be-437e-9a6f-9b6bb49f76c6,space-member,416edd99-4a87-4cbf-8718-e0cb1447c9c3,NULL,NULL
04300668-c249-4176-a313-757f04275ba7,"2022-08-25 09:05:34.628155","2024-05-15 14:56:51.801607",2,3662ab6f-24f2-469d-b4a1-78d5bdd55a74,space-admin,2629e78c-b54e-4e81-8c66-b0fe3411327b,NULL,NULL
0431f325-55c0-479b-bb5f-a2fed7e485d4,"2024-02-09 13:18:55.537310","2024-02-09 13:18:55.000000",2,0cc5457a-e0ad-4c67-87cd-f02fc5a67a7d,space-member,f358c77e-2fc2-4b27-8aec-96c8a6efdafa,NULL,NULL
0447eeea-a6f0-41fd-8e28-98a675a01865,"2022-07-13 14:16:50.440985","2024-05-15 14:56:51.801607",2,78707e4d-3731-435d-91ac-e9fcc6ad5118,space-member,45279482-b267-4fac-be43-9b1a8a7a4dcb,NULL,NULL
0449c160-86e2-4105-92c8-dd9eae680d0a,"2023-07-10 12:33:13.613332","2023-07-10 12:33:13.613332",1,f7ae7dc4-9d22-4793-b5b9-67d0d55f2f5e,space-lead,bcfa161c-c9ba-40ad-a9e8-719aada0485f,NULL,NULL
045358d6-d68b-4e29-a969-b241aeb1310c,"2022-07-13 14:17:19.167611","2024-05-15 14:56:51.801607",2,71577ac4-cf86-4d16-9c9f-021c39192118,space-lead,5ded073f-b341-418a-ab7b-64e097545395,NULL,NULL
04546be0-4f14-46bf-8344-ad80bb108ef7,"2024-06-03 11:28:20.955232","2024-06-03 11:28:20.955000",1,2aa33816-e474-4888-b1dc-d2686a1d1861,space-admin,9f58d09e-58f4-46ee-9284-9d20e9c01fd5,NULL,NULL
045e08d4-a789-4d08-86cd-a1cb644cca7f,"2024-02-09 12:45:44.422366","2024-02-09 12:45:44.000000",2,feff8071-5c6c-40c8-8e30-358f3d4d96bf,organization-associate,8ccdea6d-6356-4c85-a92a-ecbbfb5e4710,NULL,NULL
045e21cf-e017-4060-b221-d3dd966cd067,"2024-06-18 11:14:34.234678","2024-06-18 11:14:34.000000",2,ca085ad7-bcdb-4e37-93c1-d2cd9866fc8d,space-admin,eccf5dea-e6e3-47f0-b4be-7a5e07d0c6bd,NULL,NULL
045eda98-77e1-4f1a-b8e5-a42d0a01408a,"2024-07-01 09:21:57.100998","2024-07-01 09:21:57.100000",1,5ce0fbea-66ba-489a-8c5a-ee3297f608b3,space-admin,9f58d09e-58f4-46ee-9284-9d20e9c01fd5,NULL,NULL
04695bce-e1c8-4cba-83ca-3fbcd9b9ec1d,"2023-09-29 08:50:32.517774","2024-05-15 14:56:51.801607",2,c603cb6a-b7ba-42e0-94d0-225e2a0f669f,space-admin,b7080996-46c3-4ebd-96ff-24580c924533,NULL,NULL
0481f4e2-a0a3-460e-ace7-b7572e4db65b,"2024-05-15 14:56:58.560917","2024-05-15 14:56:58.560917",1,3d59acb0-ab35-44a1-bda0-b1f06b2ee36e,subspace-admin,NULL,NULL,NULL
04b32b4a-e953-4a56-9c28-fe8a372befa6,"2024-06-05 15:18:32.363594","2024-06-05 15:18:32.000000",2,15b28e92-f12b-4ad2-9b35-08953bd7e354,space-member,31db8c44-0ddc-4eb1-b04c-7d9bc39fc9aa,NULL,NULL
04bdfcc0-d806-41c3-91fc-889d551c6643,"2024-07-08 10:46:04.859071","2024-07-08 10:46:04.859000",1,5e71f8e7-d091-4193-bed7-5995a8849274,space-member,51028d6f-c1e2-4a77-a1d4-076ba87e9e7d,NULL,NULL
